"dist","scenario","n","rep","scheme","i","j","entry","ref","num","err","err_type"
"lognormal","poca_disp",100,2,"B",1,1,"J_u[1,1]",40579.2785934776,40579.2786791608,2.11150178952196e-09,"rel"
"lognormal","poca_disp",100,2,"B",1,2,"J_u[1,2]",0,7.38149740051071e-05,7.38149740051071e-05,"abs"
"lognormal","poca_disp",100,2,"B",2,1,"J_u[2,1]",0,7.38149740051071e-05,7.38149740051071e-05,"abs"
"lognormal","poca_disp",100,2,"B",2,2,"J_u[2,2]",200,200.001078715971,5.39357985516631e-06,"rel"
"lognormal","poca_disp",100,2,"C_richardson",1,1,"J_u[1,1]",40579.2785934776,40579.2785971348,9.01259379076766e-11,"rel"
"lognormal","poca_disp",100,2,"C_richardson",1,2,"J_u[1,2]",0,-9.38487052715104e-07,9.38487052715104e-07,"abs"
"lognormal","poca_disp",100,2,"C_richardson",2,1,"J_u[2,1]",0,-9.38487052715104e-07,9.38487052715104e-07,"abs"
"lognormal","poca_disp",100,2,"C_richardson",2,2,"J_u[2,2]",200,200.000001073829,5.36914328108651e-09,"rel"
"lognormal","poca_disp",100,3,"A",1,1,"J_u[1,1]",36148.3708248946,36148.3708251047,5.81297721315025e-12,"rel"
"lognormal","poca_disp",100,3,"A",1,2,"J_u[1,2]",0,1.85110326190854e-07,1.85110326190854e-07,"abs"
"lognormal","poca_disp",100,3,"A",2,1,"J_u[2,1]",0,1.85110326190854e-07,1.85110326190854e-07,"abs"
"lognormal","poca_disp",100,3,"A",2,2,"J_u[2,2]",200,200.000005692687,2.84634363367786e-08,"rel"
"lognormal","poca_disp",100,3,"B",1,1,"J_u[1,1]",36148.3708248946,36148.3710800904,7.05967786151063e-09,"rel"
"lognormal","poca_disp",100,3,"B",1,2,"J_u[1,2]",0,-0.000112836221385807,0.000112836221385807,"abs"
"lognormal","poca_disp",100,3,"B",2,1,"J_u[2,1]",0,-0.000112836221385807,0.000112836221385807,"abs"
"lognormal","poca_disp",100,3,"B",2,2,"J_u[2,2]",200,200.000232053264,1.16026631800992e-06,"rel"
"lognormal","poca_disp",100,3,"C_richardson",1,1,"J_u[1,1]",36148.3708248946,36148.3708236504,3.44199504271038e-11,"rel"
"lognormal","poca_disp",100,3,"C_richardson",1,2,"J_u[1,2]",0,2.4064342404811e-06,2.4064342404811e-06,"abs"
"lognormal","poca_disp",100,3,"C_richardson",2,1,"J_u[2,1]",0,2.4064342404811e-06,2.4064342404811e-06,"abs"
"lognormal","poca_disp",100,3,"C_richardson",2,2,"J_u[2,2]",200,200.000024457585,1.22287924426701e-07,"rel"
"lognormal","poca_disp",1000,1,"A",1,1,"J_u[1,1]",394796.502860544,394796.502857546,7.59315931874756e-12,"rel"
"lognormal","poca_disp",1000,1,"A",1,2,"J_u[1,2]",0,1.74971121238246e-05,1.74971121238246e-05,"abs"
"lognormal","poca_disp",1000,1,"A",2,1,"J_u[2,1]",0,1.74971121238246e-05,1.74971121238246e-05,"abs"
"lognormal","poca_disp",1000,1,"A",2,2,"J_u[2,2]",2000,2000.00013529318,6.76465914466462e-08,"rel"
"lognormal","poca_disp",1000,1,"B",1,1,"J_u[1,1]",394796.502860544,394796.504051076,3.01555980336174e-09,"rel"
"lognormal","poca_disp",1000,1,"B",1,2,"J_u[1,2]",0,0.00296265964712157,0.00296265964712157,"abs"
"lognormal","poca_disp",1000,1,"B",2,1,"J_u[2,1]",0,0.00296265964712157,0.00296265964712157,"abs"
"lognormal","poca_disp",1000,1,"B",2,2,"J_u[2,2]",2000,2000.01759140795,8.79570397523821e-06,"rel"
"lognormal","poca_disp",1000,1,"C_richardson",1,1,"J_u[1,1]",394796.502860544,394796.502907344,1.18543870741395e-10,"rel"
"lognormal","poca_disp",1000,1,"C_richardson",1,2,"J_u[1,2]",0,-0.000110815043450889,0.000110815043450889,"abs"
"lognormal","poca_disp",1000,1,"C_richardson",2,1,"J_u[2,1]",0,-0.000110815043450889,0.000110815043450889,"abs"
"lognormal","poca_disp",1000,1,"C_richardson",2,2,"J_u[2,2]",2000,2000.00008975422,4.48771093033429e-08,"rel"
"lognormal","poca_disp",1000,2,"A",1,1,"J_u[1,1]",415136.641962407,415136.641980748,4.41810572525505e-11,"rel"
"lognormal","poca_disp",1000,2,"A",1,2,"J_u[1,2]",0,1.59113442688735e-05,1.59113442688735e-05,"abs"
"lognormal","poca_disp",1000,2,"A",2,1,"J_u[2,1]",0,1.59113442688735e-05,1.59113442688735e-05,"abs"
"lognormal","poca_disp",1000,2,"A",2,2,"J_u[2,2]",2000,2000.00012073781,6.03689051104084e-08,"rel"
"lognormal","poca_disp",1000,2,"B",1,1,"J_u[1,1]",415136.641962407,415136.646995178,1.21231669108874e-08,"rel"
"lognormal","poca_disp",1000,2,"B",1,2,"J_u[1,2]",0,0.00587815205949391,0.00587815205949391,"abs"
"lognormal","poca_disp",1000,2,"B",2,1,"J_u[2,1]",0,0.00587815205949391,0.00587815205949391,"abs"
"lognormal","poca_disp",1000,2,"B",2,2,"J_u[2,2]",2000,2000.09453452441,4.72672622028085e-05,"rel"
"lognormal","poca_disp",1000,2,"C_richardson",1,1,"J_u[1,1]",415136.641962407,415136.64206713,2.52262579189612e-10,"rel"
"lognormal","poca_disp",1000,2,"C_richardson",1,2,"J_u[1,2]",0,-4.38767372262874e-05,4.38767372262874e-05,"abs"
"lognormal","poca_disp",1000,2,"C_richardson",2,1,"J_u[2,1]",0,-4.38767372262874e-05,4.38767372262874e-05,"abs"
"lognormal","poca_disp",1000,2,"C_richardson",2,2,"J_u[2,2]",2000,2000.00004908475,2.45423766500608e-08,"rel"
"lognormal","poca_disp",1000,3,"A",1,1,"J_u[1,1]",403070.450511247,403070.450514652,8.44787791180916e-12,"rel"
"lognormal","poca_disp",1000,3,"A",1,2,"J_u[1,2]",0,-1.45323750156691e-06,1.45323750156691e-06,"abs"
"lognormal","poca_disp",1000,3,"A",2,1,"J_u[2,1]",0,-1.45323750156691e-06,1.45323750156691e-06,"abs"
"lognormal","poca_disp",1000,3,"A",2,2,"J_u[2,2]",2000,2000.00003539297,1.7696485315355e-08,"rel"
"lognormal","poca_disp",1000,3,"B",1,1,"J_u[1,1]",403070.450511247,403070.442857053,1.89897183058877e-08,"rel"
"lognormal","poca_disp",1000,3,"B",1,2,"J_u[1,2]",0,0.00029527945455961,0.00029527945455961,"abs"
"lognormal","poca_disp",1000,3,"B",2,1,"J_u[2,1]",0,0.00029527945455961,0.00029527945455961,"abs"
"lognormal","poca_disp",1000,3,"B",2,2,"J_u[2,2]",2000,1999.98463187723,7.68406138365663e-06,"rel"
"lognormal","poca_disp",1000,3,"C_richardson",1,1,"J_u[1,1]",403070.450511247,403070.450478124,8.21770179591602e-11,"rel"
"lognormal","poca_disp",1000,3,"C_richardson",1,2,"J_u[1,2]",0,3.14868125339497e-05,3.14868125339497e-05,"abs"
"lognormal","poca_disp",1000,3,"C_richardson",2,1,"J_u[2,1]",0,3.14868125339497e-05,3.14868125339497e-05,"abs"
"lognormal","poca_disp",1000,3,"C_richardson",2,2,"J_u[2,2]",2000,2000.00037005517,1.85027586553588e-07,"rel"
"lognormal","poca_disp",10000,1,"A",1,1,"J_u[1,1]",4145771.40114289,4145771.40078465,8.64113274866668e-11,"rel"
"lognormal","poca_disp",10000,1,"A",1,2,"J_u[1,2]",0,-0.000219875804149832,0.000219875804149832,"abs"
"lognormal","poca_disp",10000,1,"A",2,1,"J_u[2,1]",0,-0.000219875804149832,0.000219875804149832,"abs"
"lognormal","poca_disp",10000,1,"A",2,2,"J_u[2,2]",20000,20000.002239411,1.1197055100638e-07,"rel"
"lognormal","poca_disp",10000,1,"B",1,1,"J_u[1,1]",4145771.40114289,4145771.3444527,1.36742201712124e-08,"rel"
"lognormal","poca_disp",10000,1,"B",1,2,"J_u[1,2]",0,-0.0752437534309961,0.0752437534309961,"abs"
"lognormal","poca_disp",10000,1,"B",2,1,"J_u[2,1]",0,-0.0752437534309961,0.0752437534309961,"abs"
"lognormal","poca_disp",10000,1,"B",2,2,"J_u[2,2]",20000,20000.0982429704,4.91214852154371e-06,"rel"
"lognormal","poca_disp",10000,1,"C_richardson",1,1,"J_u[1,1]",4145771.40114289,4145771.40386673,6.5701635138114e-10,"rel"
"lognormal","poca_disp",10000,1,"C_richardson",1,2,"J_u[1,2]",0,0.000597907888477613,0.000597907888477613,"abs"
"lognormal","poca_disp",10000,1,"C_richardson",2,1,"J_u[2,1]",0,0.000597907888477613,0.000597907888477613,"abs"
"lognormal","poca_disp",10000,1,"C_richardson",2,2,"J_u[2,2]",20000,20000.0036731136,1.83655677938077e-07,"rel"
"lognormal","poca_disp",10000,2,"A",1,1,"J_u[1,1]",4081542.06913174,4081542.06914072,2.20090145864025e-12,"rel"
"lognormal","poca_disp",10000,2,"A",1,2,"J_u[1,2]",0,-0.000237850255869931,0.000237850255869931,"abs"
"lognormal","poca_disp",10000,2,"A",2,1,"J_u[2,1]",0,-0.000237850255869931,0.000237850255869931,"abs"
"lognormal","poca_disp",10000,2,"A",2,2,"J_u[2,2]",20000,19999.9975826202,1.20868987505673e-07,"rel"
"lognormal","poca_disp",10000,2,"B",1,1,"J_u[1,1]",4081542.06913174,4081542.05887013,2.51414959899027e-09,"rel"
"lognormal","poca_disp",10000,2,"B",1,2,"J_u[1,2]",0,-0.169737926176943,0.169737926176943,"abs"
"lognormal","poca_disp",10000,2,"B",2,1,"J_u[2,1]",0,-0.169737926176943,0.169737926176943,"abs"
"lognormal","poca_disp",10000,2,"B",2,2,"J_u[2,2]",20000,20000.1357498589,6.78749294365844e-06,"rel"
"lognormal","poca_disp",10000,2,"C_richardson",1,1,"J_u[1,1]",4081542.06913174,4081542.06676275,5.80416653405957e-10,"rel"
"lognormal","poca_disp",10000,2,"C_richardson",1,2,"J_u[1,2]",0,-0.000601393736386574,0.000601393736386574,"abs"
"lognormal","poca_disp",10000,2,"C_richardson",2,1,"J_u[2,1]",0,-0.000601393736386574,0.000601393736386574,"abs"
"lognormal","poca_disp",10000,2,"C_richardson",2,2,"J_u[2,2]",20000,20000.0026987372,1.34936859285517e-07,"rel"
"lognormal","poca_disp",10000,3,"A",1,1,"J_u[1,1]",3977911.63776623,3977911.63777874,3.14416147333577e-12,"rel"
"lognormal","poca_disp",10000,3,"A",1,2,"J_u[1,2]",0,-0.000139832351116974,0.000139832351116974,"abs"
"lognormal","poca_disp",10000,3,"A",2,1,"J_u[2,1]",0,-0.000139832351116974,0.000139832351116974,"abs"
"lognormal","poca_disp",10000,3,"A",2,2,"J_u[2,2]",20000,20000.0036195966,1.80979832111916e-07,"rel"
"lognormal","poca_disp",10000,3,"B",1,1,"J_u[1,1]",3977911.63776623,3977911.6856903,1.2047546110297e-08,"rel"
"lognormal","poca_disp",10000,3,"B",1,2,"J_u[1,2]",0,0.00473536045359512,0.00473536045359512,"abs"
"lognormal","poca_disp",10000,3,"B",2,1,"J_u[2,1]",0,0.00473536045359512,0.00473536045359512,"abs"
"lognormal","poca_disp",10000,3,"B",2,2,"J_u[2,2]",20000,19999.8497230168,7.51384915802191e-06,"rel"
"lognormal","poca_disp",10000,3,"C_richardson",1,1,"J_u[1,1]",3977911.63776623,3977911.63957231,4.54026211452428e-10,"rel"
"lognormal","poca_disp",10000,3,"C_richardson",1,2,"J_u[1,2]",0,-0.000885604890407503,0.000885604890407503,"abs"
"lognormal","poca_disp",10000,3,"C_richardson",2,1,"J_u[2,1]",0,-0.000885604890407503,0.000885604890407503,"abs"
"lognormal","poca_disp",10000,3,"C_richardson",2,2,"J_u[2,2]",20000,20000.0089251267,4.4625633618125e-07,"rel"
"lognormal","muy_dispersa",100,1,"A",1,1,"J_u[1,1]",12.8182949957417,12.8182888946447,4.75967900939912e-07,"rel"
"lognormal","muy_dispersa",100,1,"A",1,2,"J_u[1,2]",0,3.04640212823858e-06,3.04640212823858e-06,"abs"
"lognormal","muy_dispersa",100,1,"A",2,1,"J_u[2,1]",0,3.04640212823858e-06,3.04640212823858e-06,"abs"
"lognormal","muy_dispersa",100,1,"A",2,2,"J_u[2,2]",200,199.999983094059,8.45297026330627e-08,"rel"
"lognormal","muy_dispersa",100,1,"B",1,1,"J_u[1,1]",12.8182949957417,12.815210364125,0.000240642894998435,"rel"
"lognormal","muy_dispersa",100,1,"B",1,2,"J_u[1,2]",0,0,0,"abs"
"lognormal","muy_dispersa",100,1,"B",2,1,"J_u[2,1]",0,0,0,"abs"
"lognormal","muy_dispersa",100,1,"B",2,2,"J_u[2,2]",200,199.98508904116,7.45547941980362e-05,"rel"
"lognormal","muy_dispersa",100,1,"C_richardson",1,1,"J_u[1,1]",12.8182949957417,12.8182645582105,2.37453820390984e-06,"rel"
"lognormal","muy_dispersa",100,1,"C_richardson",1,2,"J_u[1,2]",0,-1.99708583962307e-05,1.99708583962307e-05,"abs"
"lognormal","muy_dispersa",100,1,"C_richardson",2,1,"J_u[2,1]",0,-1.99708583962307e-05,1.99708583962307e-05,"abs"
"lognormal","muy_dispersa",100,1,"C_richardson",2,2,"J_u[2,2]",200,199.999819181825,9.04090872637653e-07,"rel"
"lognormal","muy_dispersa",100,2,"A",1,1,"J_u[1,1]",15.5974446277545,15.5974452480322,3.97679070290601e-08,"rel"
"lognormal","muy_dispersa",100,2,"A",1,2,"J_u[1,2]",0,-5.72283758362225e-06,5.72283758362225e-06,"abs"
"lognormal","muy_dispersa",100,2,"A",2,1,"J_u[2,1]",0,-5.72283758362225e-06,5.72283758362225e-06,"abs"
"lognormal","muy_dispersa",100,2,"A",2,2,"J_u[2,2]",200,200.000007629395,3.814697265625e-08,"rel"
"lognormal","muy_dispersa",100,2,"B",1,1,"J_u[1,1]",15.5974446277545,15.5989031691121,9.35115586200994e-05,"rel"
"lognormal","muy_dispersa",100,2,"B",1,2,"J_u[1,2]",0,0.00116280811526209,0.00116280811526209,"abs"
"lognormal","muy_dispersa",100,2,"B",2,1,"J_u[2,1]",0,0.00116280811526209,0.00116280811526209,"abs"
"lognormal","muy_dispersa",100,2,"B",2,2,"J_u[2,2]",200,200.003231369954,1.61568497699705e-05,"rel"
"lognormal","muy_dispersa",100,2,"C_richardson",1,1,"J_u[1,1]",15.5974446277545,15.5974376165263,4.49511331978807e-07,"rel"
"lognormal","muy_dispersa",100,2,"C_richardson",1,2,"J_u[1,2]",0,2.22554794918643e-05,2.22554794918643e-05,"abs"
"lognormal","muy_dispersa",100,2,"C_richardson",2,1,"J_u[2,1]",0,2.22554794918643e-05,2.22554794918643e-05,"abs"
"lognormal","muy_dispersa",100,2,"C_richardson",2,2,"J_u[2,2]",200,199.999936421712,3.17891438754714e-07,"rel"
"lognormal","muy_dispersa",100,3,"A",1,1,"J_u[1,1]",17.3762418127801,17.3762485065715,3.85226649809708e-07,"rel"
"lognormal","muy_dispersa",100,3,"A",1,2,"J_u[1,2]",0,2.15572637508091e-06,2.15572637508091e-06,"abs"
"lognormal","muy_dispersa",100,3,"A",2,1,"J_u[2,1]",0,2.15572637508091e-06,2.15572637508091e-06,"abs"
"lognormal","muy_dispersa",100,3,"A",2,2,"J_u[2,2]",200,199.999988555908,5.7220458984375e-08,"rel"
"lognormal","muy_dispersa",100,3,"B",1,1,"J_u[1,1]",17.3762418127801,17.3784255436133,0.000125673368083276,"rel"
"lognormal","muy_dispersa",100,3,"B",1,2,"J_u[1,2]",0,-0.00087603259278311,0.00087603259278311,"abs"
"lognormal","muy_dispersa",100,3,"B",2,1,"J_u[2,1]",0,-0.00087603259278311,0.00087603259278311,"abs"
"lognormal","muy_dispersa",100,3,"B",2,2,"J_u[2,2]",200,200.003231369954,1.61568497699705e-05,"rel"
"lognormal","muy_dispersa",100,3,"C_richardson",1,1,"J_u[1,1]",17.3762418127801,17.3762571694985,8.83776747181021e-07,"rel"
"lognormal","muy_dispersa",100,3,"C_richardson",1,2,"J_u[1,2]",0,-2.75453925704783e-05,2.75453925704783e-05,"abs"
"lognormal","muy_dispersa",100,3,"C_richardson",2,1,"J_u[2,1]",0,-2.75453925704783e-05,2.75453925704783e-05,"abs"
"lognormal","muy_dispersa",100,3,"C_richardson",2,2,"J_u[2,2]",200,199.999942779541,2.86102294921875e-07,"rel"
"lognormal","muy_dispersa",1000,1,"A",1,1,"J_u[1,1]",158.198451220167,158.198160110754,1.84015336738875e-06,"rel"
"lognormal","muy_dispersa",1000,1,"A",1,2,"J_u[1,2]",0,-2.98494716702743e-05,2.98494716702743e-05,"abs"
"lognormal","muy_dispersa",1000,1,"A",2,1,"J_u[2,1]",0,-2.98494716702743e-05,2.98494716702743e-05,"abs"
"lognormal","muy_dispersa",1000,1,"A",2,2,"J_u[2,2]",2000,1999.99871826172,6.40869140625e-07,"rel"
"lognormal","muy_dispersa",1000,1,"B",1,1,"J_u[1,1]",158.198451220167,158.118344628578,0.000506367736038346,"rel"
"lognormal","muy_dispersa",1000,1,"B",1,2,"J_u[1,2]",0,-0.0485202767156105,0.0485202767156105,"abs"
"lognormal","muy_dispersa",1000,1,"B",2,1,"J_u[2,1]",0,-0.0485202767156105,0.0485202767156105,"abs"
"lognormal","muy_dispersa",1000,1,"B",2,2,"J_u[2,2]",2000,1999.902097207,4.89513965020478e-05,"rel"
"lognormal","muy_dispersa",1000,1,"C_richardson",1,1,"J_u[1,1]",158.198451220167,158.197654046897,5.03907126467944e-06,"rel"
"lognormal","muy_dispersa",1000,1,"C_richardson",1,2,"J_u[1,2]",0,8.95484150108229e-05,8.95484150108229e-05,"abs"
"lognormal","muy_dispersa",1000,1,"C_richardson",2,1,"J_u[2,1]",0,8.95484150108229e-05,8.95484150108229e-05,"abs"
"lognormal","muy_dispersa",1000,1,"C_richardson",2,2,"J_u[2,2]",2000,1999.99749755859,1.251220703125e-06,"rel"
"lognormal","muy_dispersa",1000,2,"A",1,1,"J_u[1,1]",162.158606612292,162.158417550161,1.16590870194734e-06,"rel"
"lognormal","muy_dispersa",1000,2,"A",1,2,"J_u[1,2]",0,4.6522151417228e-05,4.6522151417228e-05,"abs"
"lognormal","muy_dispersa",1000,2,"A",2,1,"J_u[2,1]",0,4.6522151417228e-05,4.6522151417228e-05,"abs"
"lognormal","muy_dispersa",1000,2,"A",2,2,"J_u[2,2]",2000,1999.99951171875,2.44140625e-07,"rel"
"lognormal","muy_dispersa",1000,2,"B",1,1,"J_u[1,1]",162.158606612292,162.090893792775,0.000417571542647987,"rel"
"lognormal","muy_dispersa",1000,2,"B",1,2,"J_u[1,2]",0,-0.0126036159316534,0.0126036159316534,"abs"
"lognormal","muy_dispersa",1000,2,"B",2,1,"J_u[2,1]",0,-0.0126036159316534,0.0126036159316534,"abs"
"lognormal","muy_dispersa",1000,2,"B",2,2,"J_u[2,2]",2000,1999.92690034843,3.65498257835952e-05,"rel"
"lognormal","muy_dispersa",1000,2,"C_richardson",1,1,"J_u[1,1]",162.158606612292,162.157808162387,4.92388237015007e-06,"rel"
"lognormal","muy_dispersa",1000,2,"C_richardson",1,2,"J_u[1,2]",0,-0.000180919477733665,0.000180919477733665,"abs"
"lognormal","muy_dispersa",1000,2,"C_richardson",2,1,"J_u[2,1]",0,-0.000180919477733665,0.000180919477733665,"abs"
"lognormal","muy_dispersa",1000,2,"C_richardson",2,2,"J_u[2,2]",2000,1999.99690755208,1.54622395837123e-06,"rel"
"lognormal","muy_dispersa",1000,3,"A",1,1,"J_u[1,1]",156.941014774997,156.941034377433,1.24903208989398e-07,"rel"
"lognormal","muy_dispersa",1000,3,"A",1,2,"J_u[1,2]",0,8.85267723983471e-05,8.85267723983471e-05,"abs"
"lognormal","muy_dispersa",1000,3,"A",2,1,"J_u[2,1]",0,8.85267723983471e-05,8.85267723983471e-05,"abs"
"lognormal","muy_dispersa",1000,3,"A",2,2,"J_u[2,2]",2000,1999.99920654297,3.96728515625e-07,"rel"
"lognormal","muy_dispersa",1000,3,"B",1,1,"J_u[1,1]",156.941014774997,156.913876442101,0.00017292059016265,"rel"
"lognormal","muy_dispersa",1000,3,"B",1,2,"J_u[1,2]",0,0.0119916792859721,0.0119916792859721,"abs"
"lognormal","muy_dispersa",1000,3,"B",2,1,"J_u[2,1]",0,0.0119916792859721,0.0119916792859721,"abs"
"lognormal","muy_dispersa",1000,3,"B",2,2,"J_u[2,2]",2000,2000.05091605562,2.54580278088952e-05,"rel"
"lognormal","muy_dispersa",1000,3,"C_richardson",1,1,"J_u[1,1]",156.941014774997,156.940844153382,1.08717033265376e-06,"rel"
"lognormal","muy_dispersa",1000,3,"C_richardson",1,2,"J_u[1,2]",0,9.83630804426079e-06,9.83630804426079e-06,"abs"
"lognormal","muy_dispersa",1000,3,"C_richardson",2,1,"J_u[2,1]",0,9.83630804426079e-06,9.83630804426079e-06,"abs"
"lognormal","muy_dispersa",1000,3,"C_richardson",2,2,"J_u[2,2]",2000,1999.99700927734,1.495361328125e-06,"rel"
"lognormal","muy_dispersa",10000,1,"A",1,1,"J_u[1,1]",1618.03257676795,1618.03260412554,1.69079367354425e-08,"rel"
"lognormal","muy_dispersa",10000,1,"A",1,2,"J_u[1,2]",0,-0.000842345078319203,0.000842345078319203,"abs"
"lognormal","muy_dispersa",10000,1,"A",2,1,"J_u[2,1]",0,-0.000842345078319203,0.000842345078319203,"abs"
"lognormal","muy_dispersa",10000,1,"A",2,2,"J_u[2,2]",20000,19999.9829101562,8.544921875e-07,"rel"
"lognormal","muy_dispersa",10000,1,"B",1,1,"J_u[1,1]",1618.03257676795,1619.14119550919,0.000685164660567656,"rel"
"lognormal","muy_dispersa",10000,1,"B",1,2,"J_u[1,2]",0,-0.537912104151241,0.537912104151241,"abs"
"lognormal","muy_dispersa",10000,1,"B",2,1,"J_u[2,1]",0,-0.537912104151241,0.537912104151241,"abs"
"lognormal","muy_dispersa",10000,1,"B",2,2,"J_u[2,2]",20000,19997.8800275639,0.000105998621807157,"rel"
"lognormal","muy_dispersa",10000,1,"C_richardson",1,1,"J_u[1,1]",1618.03257676795,1617.98214922334,3.11659637317981e-05,"rel"
"lognormal","muy_dispersa",10000,1,"C_richardson",1,2,"J_u[1,2]",0,-0.0208981802763955,0.0208981802763955,"abs"
"lognormal","muy_dispersa",10000,1,"C_richardson",2,1,"J_u[2,1]",0,-0.0208981802763955,0.0208981802763955,"abs"
"lognormal","muy_dispersa",10000,1,"C_richardson",2,2,"J_u[2,2]",20000,19999.9093424479,4.53287760410603e-06,"rel"
"lognormal","muy_dispersa",10000,2,"A",1,1,"J_u[1,1]",1583.61591390622,1583.6157192796,1.22900145000113e-07,"rel"
"lognormal","muy_dispersa",10000,2,"A",1,2,"J_u[1,2]",0,-0.0014680089920294,0.0014680089920294,"abs"
"lognormal","muy_dispersa",10000,2,"A",2,1,"J_u[2,1]",0,-0.0014680089920294,0.0014680089920294,"abs"
"lognormal","muy_dispersa",10000,2,"A",2,2,"J_u[2,2]",20000,19999.9848632812,7.568359375e-07,"rel"
"lognormal","muy_dispersa",10000,2,"B",1,1,"J_u[1,1]",1583.61591390622,1582.11229462635,0.000949484825625753,"rel"
"lognormal","muy_dispersa",10000,2,"B",1,2,"J_u[1,2]",0,0.397707779114025,0.397707779114025,"abs"
"lognormal","muy_dispersa",10000,2,"B",2,1,"J_u[2,1]",0,0.397707779114025,0.397707779114025,"abs"
"lognormal","muy_dispersa",10000,2,"B",2,2,"J_u[2,2]",20000,19996.4910516434,0.000175447417830765,"rel"
"lognormal","muy_dispersa",10000,2,"C_richardson",1,1,"J_u[1,1]",1583.61591390622,1583.59920935866,1.0548357979607e-05,"rel"
"lognormal","muy_dispersa",10000,2,"C_richardson",1,2,"J_u[1,2]",0,-0.00505647541699015,0.00505647541699015,"abs"
"lognormal","muy_dispersa",10000,2,"C_richardson",2,1,"J_u[2,1]",0,-0.00505647541699015,0.00505647541699015,"abs"
"lognormal","muy_dispersa",10000,2,"C_richardson",2,2,"J_u[2,2]",20000,19999.8513997396,7.43001302089397e-06,"rel"
"lognormal","muy_dispersa",10000,3,"A",1,1,"J_u[1,1]",1620.21745606194,1620.22268885667,3.22968668022556e-06,"rel"
"lognormal","muy_dispersa",10000,3,"A",1,2,"J_u[1,2]",0,-0.000726005631404327,0.000726005631404327,"abs"
"lognormal","muy_dispersa",10000,3,"A",2,1,"J_u[2,1]",0,-0.000726005631404327,0.000726005631404327,"abs"
"lognormal","muy_dispersa",10000,3,"A",2,2,"J_u[2,2]",20000,20000.0004882812,2.44140625e-08,"rel"
"lognormal","muy_dispersa",10000,3,"B",1,1,"J_u[1,1]",1620.21745606194,1621.56289361438,0.000830405540572229,"rel"
"lognormal","muy_dispersa",10000,3,"B",1,2,"J_u[1,2]",0,0.0245858581978894,0.0245858581978894,"abs"
"lognormal","muy_dispersa",10000,3,"B",2,1,"J_u[2,1]",0,0.0245858581978894,0.0245858581978894,"abs"
"lognormal","muy_dispersa",10000,3,"B",2,2,"J_u[2,2]",20000,20000.4595542733,2.29777136652046e-05,"rel"
"lognormal","muy_dispersa",10000,3,"C_richardson",1,1,"J_u[1,1]",1620.21745606194,1620.2308448401,8.2635686397099e-06,"rel"
"lognormal","muy_dispersa",10000,3,"C_richardson",1,2,"J_u[1,2]",0,0.0237968512515863,0.0237968512515863,"abs"
"lognormal","muy_dispersa",10000,3,"C_richardson",2,1,"J_u[2,1]",0,0.0237968512515863,0.0237968512515863,"abs"
"lognormal","muy_dispersa",10000,3,"C_richardson",2,2,"J_u[2,2]",20000,20000.1274414062,6.3720703125e-06,"rel"
